,posixtime,model,SN,O2Concentration,AirSaturation,Temperature,CalPhase,TCPhase,C1RPh,C2RPh,C1Amp,C2Amp,RawTemp,Julian_Date
1391,1510080066.68,4831,277,286.3639,91.49726,15.28988,32.87716,32.87716,41.27292,8.39576,790.8955,915.7754,360.6439,2458065.23689
1392,1510080071.68,4831,277,286.4453,91.49533,15.27569,32.8805,32.8805,41.27562,8.395119,791.0427,915.6846,361.1071,2458065.23695
1393,1510080076.68,4831,277,286.424,91.51214,15.28769,32.87574,32.87574,41.27063,8.39489,790.7515,915.5812,360.7153,2458065.23701
1394,1510080081.68,4831,277,286.4456,91.51657,15.28644,32.87545,32.87545,41.27008,8.39463,790.8094,915.7208,360.7562,2458065.23706
1395,1510080086.68,4831,277,286.5391,91.55089,15.2887,32.87059,32.87059,41.26653,8.395935,790.7391,915.6668,360.6824,2458065.23712
1396,1510080091.68,4831,277,286.4178,91.50906,15.28713,32.87626,32.87626,41.27049,8.394234,790.8358,915.6725,360.7337,2458065.23718
1397,1510080096.68,4831,277,286.5019,91.54131,15.28986,32.87156,32.87156,41.26778,8.396217,790.6934,915.6634,360.6447,2458065.23724
1398,1510080101.68,4831,277,286.4977,91.53413,15.28688,32.87312,32.87312,41.26796,8.394836,790.7346,915.7078,360.7418,2458065.23729
1399,1510080106.68,4831,277,286.4736,91.51447,15.28082,32.87695,32.87695,41.27217,8.395226,790.9825,915.6882,360.9398,2458065.23735
1400,1510080111.68,4831,277,286.4871,91.5331,15.28809,32.87299,32.87299,41.2684,8.395416,790.7823,915.6763,360.7022,2458065.23741
1401,1510080116.68,4831,277,286.3854,91.5117,15.29373,32.87448,32.87448,41.26929,8.394806,790.733,915.6009,360.5183,2458065.23747
1402,1510080121.68,4831,277,286.487,91.52758,15.28532,32.87429,32.87429,41.269,8.394707,790.9242,915.6237,360.7927,2458065.23753
1403,1510080126.68,4831,277,286.4287,91.51017,15.28593,32.87637,32.87637,41.27078,8.394409,790.6974,915.5798,360.7728,2458065.23758
1404,1510080131.68,4831,277,286.3336,91.48895,15.29058,32.87807,32.87807,41.27089,8.392822,790.8122,915.6448,360.6212,2458065.23764
1405,1510080136.68,4831,277,286.2813,91.48551,15.29734,32.87702,32.87702,41.27141,8.394386,790.6836,915.5885,360.4003,2458065.2377
1406,1510080141.68,4831,277,286.2227,91.47264,15.30029,32.87802,32.87802,41.27126,8.393234,790.7682,915.6061,360.304,2458065.23776
1407,1510080146.68,4831,277,286.2286,91.45866,15.29225,32.88155,32.88155,41.2748,8.393242,790.8976,915.6458,360.5666,2458065.23782
1408,1510080151.68,4831,277,286.2194,91.45854,15.29368,32.88126,32.88126,41.27504,8.393784,790.9164,915.6388,360.5198,2458065.23787
1409,1510080156.68,4831,277,286.2436,91.46947,15.29529,32.87952,32.87952,41.27432,8.394806,790.9069,915.5602,360.4673,2458065.23793
1410,1510080161.68,4831,277,286.2842,91.47767,15.29288,32.879,32.879,41.2738,8.394806,790.9703,915.5857,360.5461,2458065.23799
1411,1510080166.68,4831,277,286.2738,91.47518,15.29329,32.87923,32.87923,41.27336,8.394135,790.9868,915.6417,360.5327,2458065.23805
1412,1510080171.68,4831,277,286.2435,91.4698,15.29546,32.87944,32.87944,41.27463,8.395187,790.9552,915.6113,360.4617,2458065.2381
1413,1510080176.68,4831,277,286.1962,91.46484,15.30064,32.87894,32.87894,41.2733,8.394363,790.8398,915.5487,360.2927,2458065.23816
1414,1510080181.68,4831,277,286.2316,91.45885,15.29183,32.88163,32.88163,41.27611,8.394478,791.0215,915.5352,360.5804,2458065.23822
1415,1510080186.68,4831,277,286.2444,91.45713,15.28887,32.88249,32.88249,41.27753,8.395035,791.0298,915.5973,360.6769,2458065.23828
1416,1510080191.68,4831,277,286.0849,91.41675,15.29427,32.88646,32.88646,41.28127,8.394806,791.0906,915.5949,360.5007,2458065.23834
1417,1510080196.68,4831,277,286.0094,91.40086,15.29847,32.88757,32.88757,41.27989,8.392326,791.0129,915.4962,360.3637,2458065.23839
1418,1510080201.68,4831,277,286.0917,91.41605,15.2928,32.88686,32.88686,41.2818,8.394936,791.196,915.5609,360.5485,2458065.23845
1419,1510080206.68,4831,277,285.9698,91.39252,15.30065,32.88815,32.88815,41.28247,8.394318,791.1113,915.6057,360.2924,2458065.23851
1420,1510080211.68,4831,277,285.985,91.38282,15.29324,32.89101,32.89101,41.28557,8.394562,791.2315,915.5582,360.5344,2458065.23857
1421,1510080216.68,4831,277,285.9494,91.37678,15.29595,32.89119,32.89119,41.28635,8.395157,791.2209,915.5981,360.446,2458065.23863
1422,1510080221.68,4831,277,285.9547,91.37737,15.29541,32.89123,32.89123,41.28513,8.393898,791.1849,915.6847,360.4636,2458065.23868
1423,1510080226.68,4831,277,286.0103,91.39027,15.29293,32.89012,32.89012,41.28326,8.393143,791.1898,915.638,360.5443,2458065.23874
1424,1510080231.68,4831,277,286.2047,91.43893,15.28609,32.88541,32.88541,41.27983,8.394417,791.1421,915.7139,360.7675,2458065.2388
1425,1510080236.68,4831,277,286.3631,91.47896,15.28073,32.88148,32.88148,41.27686,8.39537,791.0444,915.6558,360.9427,2458065.23886
1426,1510080241.68,4831,277,286.4682,91.50605,15.27745,32.87875,32.87875,41.27299,8.394249,790.7741,915.5587,361.0498,2458065.23891
1427,1510080246.68,4831,277,286.6234,91.54896,15.27405,32.87403,32.87403,41.26741,8.393379,790.5895,915.6685,361.1606,2458065.23897
1428,1510080251.68,4831,277,286.7467,91.58601,15.27287,32.86958,32.86958,41.2626,8.393028,790.2808,915.7672,361.1993,2458065.23903
1429,1510080256.68,4831,277,286.7907,91.6059,15.27582,32.8664,32.8664,41.26044,8.394035,790.4056,915.7158,361.1028,2458065.23909
1430,1510080261.68,4831,277,286.6922,91.56486,15.27097,32.87268,32.87268,41.26582,8.393143,790.5632,915.7418,361.2613,2458065.23915
1431,1510080266.68,4831,277,286.7918,91.58918,15.26715,32.87042,32.87042,41.26425,8.393829,790.558,915.6614,361.3859,2458065.2392
1432,1510080271.68,4831,277,286.5807,91.52977,15.27123,32.87709,32.87709,41.27155,8.394455,790.6617,915.7183,361.2527,2458065.23926
1433,1510080276.68,4831,277,286.6423,91.5426,15.26776,32.87621,32.87621,41.26991,8.3937,790.6945,915.7198,361.3659,2458065.23932
1434,1510080281.67,4831,277,286.5732,91.52157,15.26827,32.87878,32.87878,41.27287,8.394096,790.7861,915.8396,361.3492,2458065.23938
1435,1510080286.68,4831,277,286.573,91.52354,15.2693,32.8783,32.8783,41.2722,8.393898,790.84,915.853,361.3156,2458065.23944
1436,1510080291.68,4831,277,286.5199,91.50087,15.2664,32.88182,32.88182,41.27559,8.393768,790.9825,915.7988,361.4102,2458065.23949
1437,1510080296.67,4831,277,286.3491,91.4396,15.26301,32.89036,32.89036,41.28439,8.394035,791.2229,915.8463,361.5209,2458065.23955
1438,1510080301.68,4831,277,286.3791,91.4624,15.2697,32.886,32.886,41.28052,8.394516,791.1027,915.8403,361.3025,2458065.23961
1439,1510080306.67,4831,277,286.3943,91.45724,15.26463,32.88776,32.88776,41.2813,8.393539,791.0573,915.808,361.468,2458065.23967
1440,1510080311.67,4831,277,286.2981,91.43731,15.27011,32.88911,32.88911,41.28258,8.393471,790.9891,915.79,361.2891,2458065.23973
1441,1510080316.67,4831,277,286.2679,91.42394,15.26823,32.89122,32.89122,41.28461,8.393387,791.1349,915.8661,361.3507,2458065.23978
1442,1510080321.67,4831,277,286.3721,91.44622,15.26263,32.8896,32.8896,41.28343,8.393829,791.1202,915.9083,361.5334,2458065.23984
1443,1510080326.67,4831,277,286.3979,91.45165,15.2612,32.88922,32.88922,41.28354,8.394318,791.2515,915.8572,361.58,2458065.2399
1444,1510080331.67,4831,277,286.3845,91.46255,15.26892,32.88615,32.88615,41.28004,8.393898,791.0663,915.9124,361.3279,2458065.23996
1445,1510080336.67,4831,277,286.3598,91.44428,15.26364,32.88963,32.88963,41.28323,8.393608,791.0994,915.8176,361.5003,2458065.24001
1446,1510080341.67,4831,277,286.4747,91.47454,15.26038,32.88648,32.88648,41.28027,8.393791,791.108,915.8431,361.6068,2458065.24007
1447,1510080346.67,4831,277,286.4243,91.47938,15.271,32.88355,32.88355,41.27824,8.394691,790.9676,915.7648,361.2602,2458065.24013
1448,1510080351.67,4831,277,286.3629,91.44841,15.26523,32.88876,32.88876,41.28246,8.3937,791.0346,915.765,361.4484,2458065.24019
1449,1510080356.67,4831,277,286.3874,91.45561,15.26493,32.8879,32.8879,41.28215,8.394249,791.0908,915.8119,361.4583,2458065.24025
1450,1510080361.67,4831,277,286.403,91.45584,15.26251,32.8884,32.8884,41.28079,8.392387,791.0656,915.7111,361.5373,2458065.2403
1451,1510080366.67,4831,277,286.4491,91.46534,15.25987,32.88776,32.88776,41.28102,8.393257,791.0771,915.7755,361.6235,2458065.24036
1452,1510080371.67,4831,277,286.4491,91.48322,15.26894,32.88351,32.88351,41.278,8.394485,791.0,915.8338,361.3275,2458065.24042
1453,1510080376.67,4831,277,286.3495,91.44569,15.26602,32.88893,32.88893,41.28108,8.392151,790.9943,915.7913,361.4229,2458065.24048
1454,1510080381.67,4831,277,286.3863,91.44986,15.26219,32.88923,32.88923,41.28258,8.393349,791.0144,915.8089,361.5479,2458065.24054
1455,1510080386.67,4831,277,286.3744,91.45255,15.26547,32.88818,32.88818,41.28079,8.392616,790.9973,915.7264,361.4406,2458065.24059
1456,1510080391.67,4831,277,286.4442,91.44702,15.25134,32.89196,32.89196,41.28464,8.392677,791.2316,915.7913,361.9017,2458065.24065
1457,1510080396.67,4831,277,286.4931,91.45641,15.24821,32.89144,32.89144,41.28455,8.393105,791.2112,915.7508,362.0039,2458065.24071
1458,1510080401.67,4831,277,286.4073,91.45502,15.26139,32.88875,32.88875,41.28143,8.392685,791.0654,915.7479,361.5738,2458065.24077
1459,1510080406.67,4831,277,286.2035,91.38656,15.25968,32.89785,32.89785,41.28979,8.391945,791.1902,915.7818,361.6298,2458065.24082
1460,1510080411.67,4831,277,286.4026,91.44997,15.25957,32.88979,32.88979,41.28357,8.393776,791.1227,915.6277,361.6331,2458065.24088
1461,1510080416.67,4831,277,286.3521,91.45141,15.26851,32.88766,32.88766,41.2814,8.393745,790.9995,915.8176,361.3413,2458065.24094
1462,1510080421.67,4831,277,286.2692,91.43179,15.272,32.8894,32.8894,41.28224,8.392845,790.9825,915.7178,361.2276,2458065.241
1463,1510080426.67,4831,277,286.3174,91.43607,15.26635,32.89008,32.89008,41.28447,8.394386,790.9437,915.7413,361.4119,2458065.24106
1464,1510080431.67,4831,277,286.4005,91.44614,15.25801,32.89062,32.89062,41.28261,8.391991,791.025,915.7227,361.6842,2458065.24111
1465,1510080436.67,4831,277,286.4071,91.44877,15.25824,32.89024,32.89024,41.28308,8.392845,791.0851,915.7831,361.6766,2458065.24117
1466,1510080441.67,4831,277,286.4231,91.45138,15.257,32.89017,32.89017,41.28217,8.391998,791.0184,915.7231,361.7171,2458065.24123
1467,1510080446.67,4831,277,286.5132,91.48324,15.25854,32.88578,32.88578,41.27936,8.393578,790.8516,915.6846,361.6668,2458065.24129
1468,1510080451.67,4831,277,286.4593,91.47057,15.26087,32.88688,32.88688,41.27898,8.392097,790.8831,915.6948,361.5908,2458065.24135
1469,1510080456.67,4831,277,286.4894,91.4844,15.263,32.88466,32.88466,41.2767,8.392044,790.7704,915.7133,361.5213,2458065.2414
1470,1510080461.67,4831,277,286.4039,91.46796,15.26851,32.88555,32.88555,41.2784,8.392845,790.863,915.7745,361.3414,2458065.24146
1471,1510080466.67,4831,277,286.4214,91.47137,15.26738,32.88537,32.88537,41.27896,8.393593,790.8904,915.6768,361.3783,2458065.24152
1472,1510080471.67,4831,277,286.348,91.44772,15.26732,32.88838,32.88838,41.28212,8.393738,790.9178,915.684,361.3803,2458065.24158
1473,1510080476.67,4831,277,286.3202,91.43774,15.26674,32.88979,32.88979,41.283,8.393219,790.9109,915.6566,361.3992,2458065.24163
1474,1510080481.67,4831,277,286.4435,91.45616,15.2561,32.88976,32.88976,41.28261,8.392853,790.8436,915.7277,361.7463,2458065.24169
1475,1510080486.67,4831,277,286.378,91.459,15.26815,32.88677,32.88677,41.27853,8.391762,790.8403,915.698,361.3532,2458065.24175
1476,1510080491.67,4831,277,286.4687,91.45993,15.25394,32.88975,32.88975,41.28119,8.391441,790.9638,915.6794,361.8169,2458065.24181
1477,1510080496.67,4831,277,286.405,91.45775,15.26315,32.88802,32.88802,41.28038,8.392357,790.9077,915.7565,361.5165,2458065.24187
1478,1510080501.67,4831,277,286.5298,91.50111,15.26493,32.88211,32.88211,41.27393,8.391815,790.7894,915.6441,361.4584,2458065.24192
1479,1510080506.67,4831,277,286.4775,91.48077,15.26309,32.8851,32.8851,41.27634,8.391235,790.7554,915.7394,361.5182,2458065.24198
1480,1510080511.67,4831,277,286.4265,91.47224,15.26702,32.88533,32.88533,41.27783,8.392502,790.7043,915.676,361.3902,2458065.24204
1481,1510080516.67,4831,277,286.3875,91.46262,15.26845,32.88625,32.88625,41.2785,8.392258,790.7585,915.7057,361.3433,2458065.2421
1482,1510080521.67,4831,277,286.5387,91.49792,15.26187,32.88319,32.88319,41.27698,8.393791,790.7319,915.6234,361.5583,2458065.24216
1483,1510080526.67,4831,277,286.4657,91.47767,15.26342,32.88542,32.88542,41.2775,8.392075,790.6675,915.754,361.5074,2458065.24221
1484,1510080531.67,4831,277,286.5226,91.49704,15.26404,32.88282,32.88282,41.27557,8.392754,790.7162,915.7443,361.4872,2458065.24227
1485,1510080536.67,4831,277,286.4871,91.49224,15.26737,32.88271,32.88271,41.27463,8.391922,790.6381,915.689,361.3788,2458065.24233
1486,1510080541.67,4831,277,286.3939,91.4685,15.27042,32.88506,32.88506,41.27779,8.392723,790.5989,915.7015,361.2791,2458065.24239
1487,1510080546.67,4831,277,286.4043,91.47519,15.27212,32.88384,32.88384,41.27655,8.392708,790.6985,915.6149,361.2236,2458065.24244
1488,1510080551.67,4831,277,286.4026,91.45634,15.26283,32.88827,32.88827,41.28015,8.391884,790.8775,915.6688,361.5269,2458065.2425
1489,1510080556.67,4831,277,286.4109,91.46059,15.26364,32.88755,32.88755,41.27898,8.391426,790.8423,915.6406,361.5003,2458065.24256
1490,1510080561.67,4831,277,286.3298,91.44234,15.2675,32.88904,32.88904,41.28021,8.391174,790.8099,915.7245,361.3743,2458065.24262
1491,1510080566.67,4831,277,286.5408,91.48669,15.25583,32.88593,32.88593,41.27817,8.392242,790.8005,915.6663,361.7552,2458065.24268
1492,1510080571.67,4831,277,286.4958,91.49828,15.26902,32.88158,32.88158,41.2753,8.393723,790.5997,915.6282,361.3248,2458065.24273
1493,1510080576.67,4831,277,286.4438,91.47655,15.26638,32.88493,32.88493,41.27615,8.391228,790.7225,915.6058,361.411,2458065.24279
1494,1510080581.67,4831,277,286.4023,91.47654,15.27314,32.88345,32.88345,41.27477,8.391319,790.6166,915.6833,361.1904,2458065.24285
1495,1510080586.67,4831,277,286.4146,91.46794,15.26678,32.88593,32.88593,41.27728,8.39135,790.652,915.5764,361.398,2458065.24291
1496,1510080591.67,4831,277,286.3768,91.45588,15.26679,32.88746,32.88746,41.27998,8.392525,790.7679,915.5681,361.3976,2458065.24297
1497,1510080596.67,4831,277,286.3799,91.44662,15.26157,32.88978,32.88978,41.2814,8.391624,790.8855,915.7332,361.5679,2458065.24302
1498,1510080601.67,4831,277,286.4162,91.47016,15.26763,32.88546,32.88546,41.27686,8.391396,790.6995,915.6197,361.3702,2458065.24308
1499,1510080606.67,4831,277,286.4136,91.46638,15.26614,32.88627,32.88627,41.278,8.391731,790.7006,915.5737,361.4189,2458065.24314
1500,1510080611.67,4831,277,286.5106,91.48303,15.25889,32.88573,32.88573,41.27785,8.39212,790.7834,915.6118,361.6555,2458065.2432
1501,1510080616.67,4831,277,286.5662,91.48433,15.25053,32.88738,32.88738,41.2789,8.391518,790.8506,915.6382,361.9282,2458065.24326
1502,1510080621.67,4831,277,286.4838,91.48424,15.26383,32.8845,32.8845,41.27699,8.392494,790.562,915.6819,361.4943,2458065.24331
1503,1510080626.67,4831,277,286.407,91.47173,15.26993,32.88476,32.88476,41.27705,8.392296,790.5815,915.6183,361.2951,2458065.24337
1504,1510080631.67,4831,277,286.4278,91.45379,15.25745,32.88976,32.88976,41.28038,8.390617,790.8203,915.5907,361.7022,2458065.24343
1505,1510080636.67,4831,277,286.2502,91.42781,15.27306,32.88967,32.88967,41.2811,8.391426,790.7498,915.5574,361.1929,2458065.24349
1506,1510080641.67,4831,277,286.256,91.42401,15.27017,32.89079,32.89079,41.28226,8.391472,790.7877,915.6523,361.2873,2458065.24354
1507,1510080646.67,4831,277,286.3267,91.44205,15.26788,32.88898,32.88898,41.28152,8.39254,790.782,915.6239,361.3619,2458065.2436
1508,1510080651.67,4831,277,286.308,91.42306,15.26126,32.89285,32.89285,41.28391,8.391052,790.8985,915.6808,361.578,2458065.24366
1509,1510080656.67,4831,277,286.2801,91.43458,15.27163,32.88912,32.88912,41.28142,8.392296,790.7828,915.6171,361.2395,2458065.24372
1510,1510080661.67,4831,277,286.1888,91.41218,15.27507,32.89123,32.89123,41.28185,8.390617,790.8788,915.5688,361.1273,2458065.24378
1511,1510080666.67,4831,277,286.2257,91.41004,15.26801,32.89304,32.89304,41.28436,8.391327,790.9517,915.6563,361.3578,2458065.24383
1512,1510080671.67,4831,277,286.1774,91.39174,15.26654,32.89569,32.89569,41.28633,8.39064,790.9397,915.5784,361.4058,2458065.24389
1513,1510080676.67,4831,277,286.231,91.40273,15.26342,32.89497,32.89497,41.28545,8.390472,791.0198,915.6819,361.5076,2458065.24395
1514,1510080681.67,4831,277,286.1832,91.39275,15.26612,32.89565,32.89565,41.28642,8.39077,790.9175,915.662,361.4195,2458065.24401
1515,1510080686.67,4831,277,286.2758,91.41573,15.26275,32.89346,32.89346,41.28546,8.391998,790.9374,915.5465,361.5295,2458065.24407
1516,1510080691.67,4831,277,286.282,91.41782,15.26281,32.89318,32.89318,41.28313,8.389946,790.8784,915.5715,361.5274,2458065.24412
1517,1510080696.67,4831,277,286.2764,91.41164,15.26058,32.89445,32.89445,41.28613,8.391678,790.9297,915.6343,361.6003,2458065.24418
1518,1510080701.67,4831,277,286.2551,91.40511,15.26075,32.89525,32.89525,41.28572,8.390472,790.9197,915.5878,361.5948,2458065.24424
1519,1510080706.67,4831,277,286.3546,91.43721,15.2609,32.89113,32.89113,41.28345,8.392319,790.8252,915.598,361.5899,2458065.2443
1520,1510080711.67,4831,277,286.3467,91.44148,15.26434,32.88983,32.88983,41.28119,8.391357,790.7295,915.6426,361.4774,2458065.24435
1521,1510080716.67,4831,277,286.1733,91.40273,15.27279,32.89293,32.89293,41.28458,8.391647,790.7037,915.5049,361.2018,2458065.24441
1522,1510080721.67,4831,277,286.2738,91.42497,15.26778,32.89119,32.89119,41.28163,8.390442,790.8596,915.6392,361.3653,2458065.24447
1523,1510080726.67,4831,277,286.1717,91.39754,15.2704,32.89411,32.89411,41.28583,8.391716,790.8359,915.551,361.2796,2458065.24453
1524,1510080731.67,4831,277,286.2348,91.40147,15.26216,32.89541,32.89541,41.28557,8.39016,790.866,915.6075,361.5486,2458065.24459
1525,1510080736.67,4831,277,286.2653,91.42533,15.26935,32.89079,32.89079,41.28265,8.391861,790.7841,915.493,361.314,2458065.24464
1526,1510080741.67,4831,277,286.3782,91.44612,15.26161,32.88983,32.88983,41.28131,8.391479,790.8844,915.6143,361.5667,2458065.2447
1527,1510080746.67,4831,277,286.3176,91.42334,15.25986,32.89312,32.89312,41.28464,8.391518,790.9526,915.6092,361.6237,2458065.24476
1528,1510080751.67,4831,277,286.2614,91.41575,15.26511,32.89294,32.89294,41.28462,8.391678,790.812,915.6476,361.4525,2458065.24482
1529,1510080756.67,4831,277,286.3432,91.43591,15.26208,32.89104,32.89104,41.28273,8.391693,790.896,915.6581,361.5514,2458065.24488
1530,1510080761.67,4831,277,286.1202,91.37973,15.26973,32.89652,32.89652,41.28636,8.389839,790.8608,915.5407,361.3017,2458065.24493
1531,1510080766.66,4831,277,286.2607,91.40434,15.25944,32.89563,32.89563,41.28647,8.390839,790.9881,915.623,361.6373,2458065.24499
1532,1510080771.67,4831,277,286.1891,91.38828,15.26289,32.89693,32.89693,41.28679,8.389862,790.9171,915.5886,361.5248,2458065.24505
1533,1510080776.66,4831,277,286.311,91.3999,15.24903,32.89847,32.89847,41.28955,8.391083,790.9873,915.6042,361.9772,2458065.24511
1534,1510080781.66,4831,277,286.3335,91.40644,15.2487,32.89771,32.89771,41.28851,8.390808,790.9627,915.5851,361.9879,2458065.24516
1535,1510080786.67,4831,277,286.2587,91.39372,15.25438,32.89809,32.89809,41.28819,8.390106,790.8574,915.611,361.8026,2458065.24522
1536,1510080791.66,4831,277,286.2523,91.40598,15.26164,32.89494,32.89494,41.28546,8.390518,790.7892,915.6711,361.5657,2458065.24528
1537,1510080796.66,4831,277,286.2646,91.41167,15.2625,32.89404,32.89404,41.28448,8.39045,790.7904,915.7056,361.5375,2458065.24534
1538,1510080801.66,4831,277,286.2446,91.41901,15.26951,32.89156,32.89156,41.28223,8.390663,790.7277,915.6255,361.3087,2458065.2454
1539,1510080806.66,4831,277,286.2377,91.40487,15.26342,32.8947,32.8947,41.28561,8.390915,790.749,915.675,361.5076,2458065.24545
1540,1510080811.66,4831,277,286.3495,91.43012,15.25813,32.89263,32.89263,41.28275,8.390114,790.884,915.6266,361.6802,2458065.24551
1541,1510080816.66,4831,277,286.2526,91.39983,15.25846,32.89642,32.89642,41.28767,8.391258,790.8099,915.6152,361.6693,2458065.24557
1542,1510080821.66,4831,277,286.3485,91.42505,15.2557,32.89381,32.89381,41.28464,8.390823,790.8914,915.6424,361.7595,2458065.24563
1543,1510080826.66,4831,277,286.2161,91.41135,15.27024,32.89238,32.89238,41.28424,8.391861,790.6961,915.5828,361.2849,2458065.24569
1544,1510080831.66,4831,277,285.9725,91.33321,15.27005,32.90239,32.90239,41.29259,8.390198,790.9948,915.6016,361.291,2458065.24574
1545,1510080836.66,4831,277,286.0058,91.35163,15.27401,32.89918,32.89918,41.29007,8.390892,790.9475,915.6246,361.1619,2458065.2458
1546,1510080841.66,4831,277,285.9673,91.32986,15.26918,32.90301,32.90301,41.29326,8.390251,790.9658,915.5666,361.3195,2458065.24586
1547,1510080846.66,4831,277,285.8741,91.30885,15.27366,32.90471,32.90471,41.29437,8.389664,791.0407,915.5621,361.1733,2458065.24592
1548,1510080851.66,4831,277,286.1324,91.35715,15.25624,32.90235,32.90235,41.29356,8.391212,791.2386,915.5696,361.7418,2458065.24597
1549,1510080856.66,4831,277,286.0162,91.34212,15.26749,32.90181,32.90181,41.29236,8.390549,790.9463,915.5027,361.3746,2458065.24603
1550,1510080861.66,4831,277,286.0464,91.35838,15.27083,32.89901,32.89901,41.28915,8.390144,790.8386,915.5898,361.2657,2458065.24609
1551,1510080866.66,4831,277,286.1032,91.37609,15.27064,32.89679,32.89679,41.28683,8.390045,790.8628,915.5798,361.2719,2458065.24615
1552,1510080871.66,4831,277,286.0949,91.39181,15.27996,32.89275,32.89275,41.28351,8.390755,790.723,915.5769,360.9676,2458065.24621
1553,1510080876.66,4831,277,286.1006,91.37971,15.27288,32.89584,32.89584,41.28552,8.389679,790.7728,915.5024,361.1989,2458065.24626
1554,1510080881.66,4831,277,286.2028,91.39587,15.26454,32.8956,32.8956,41.28545,8.389847,790.8102,915.5394,361.4711,2458065.24632
1555,1510080886.66,4831,277,286.3517,91.43382,15.25966,32.89182,32.89182,41.2813,8.389473,790.8289,915.5615,361.6303,2458065.24638
1556,1510080891.66,4831,277,286.2839,91.43681,15.27216,32.88872,32.88872,41.27823,8.389511,790.6357,915.5399,361.2222,2458065.24644
1557,1510080896.66,4831,277,286.2613,91.42912,15.2719,32.88976,32.88976,41.27998,8.390221,790.5635,915.4895,361.2309,2458065.2465
1558,1510080901.66,4831,277,286.3285,91.43773,15.26538,32.89008,32.89008,41.28085,8.39077,790.5875,915.3958,361.4435,2458065.24655
1559,1510080906.66,4831,277,286.395,91.45389,15.26282,32.88858,32.88858,41.27963,8.391052,790.5956,915.528,361.5271,2458065.24661
1560,1510080911.66,4831,277,286.32,91.4342,15.265,32.89061,32.89061,41.27985,8.389236,790.5735,915.4582,361.4561,2458065.24667
1561,1510080916.66,4831,277,286.3476,91.4437,15.26533,32.88934,32.88934,41.27808,8.388741,790.5356,915.4865,361.4454,2458065.24673
1562,1510080921.66,4831,277,286.3622,91.45488,15.26863,32.88719,32.88719,41.27629,8.389099,790.3641,915.4695,361.3375,2458065.24679
1563,1510080926.66,4831,277,286.3319,91.45538,15.2738,32.886,32.886,41.27597,8.389969,790.3479,915.5167,361.1689,2458065.24684
1564,1510080931.66,4831,277,286.4823,91.47884,15.26131,32.88573,32.88573,41.27522,8.389488,790.4418,915.4758,361.5764,2458065.2469
1565,1510080936.66,4831,277,286.5825,91.5071,15.25942,32.88255,32.88255,41.27399,8.391434,790.4786,915.573,361.6382,2458065.24696
1566,1510080941.66,4831,277,286.512,91.50394,15.26927,32.8808,32.8808,41.27003,8.389236,790.2925,915.4918,361.3167,2458065.24702
1567,1510080946.66,4831,277,286.5146,91.50784,15.2708,32.87997,32.87997,41.2709,8.39093,790.2202,915.5481,361.2667,2458065.24707
1568,1510080951.66,4831,277,286.4819,91.50014,15.27222,32.88064,32.88064,41.27043,8.389793,790.1972,915.55,361.2202,2458065.24713
1569,1510080956.66,4831,277,286.5475,91.53139,15.27742,32.87553,32.87553,41.26498,8.38945,790.0133,915.4276,361.0506,2458065.24719
1570,1510080961.66,4831,277,286.5306,91.53912,15.28409,32.87309,32.87309,41.2641,8.391006,790.032,915.4995,360.8329,2458065.24725
1571,1510080966.66,4831,277,286.4351,91.5102,15.28493,32.87659,32.87659,41.26591,8.389328,790.0096,915.509,360.8057,2458065.24731
1572,1510080971.66,4831,277,286.5959,91.53399,15.27092,32.87662,32.87662,41.26747,8.390854,790.2467,915.4283,361.2629,2458065.24736
1573,1510080976.66,4831,277,286.5407,91.52453,15.27506,32.87691,32.87691,41.26587,8.388954,790.0511,915.4343,361.1275,2458065.24742
1574,1510080981.66,4831,277,286.5191,91.51156,15.27197,32.87924,32.87924,41.26921,8.389969,790.1851,915.4725,361.2284,2458065.24748
1575,1510080986.66,4831,277,286.5193,91.51591,15.27413,32.87822,32.87822,41.2684,8.390182,790.0981,915.6599,361.1579,2458065.24754
1576,1510080991.66,4831,277,286.4163,91.48983,15.2776,32.88078,32.88078,41.27002,8.389236,790.2158,915.5299,361.0447,2458065.2476
1577,1510080996.66,4831,277,286.521,91.49119,15.26133,32.88416,32.88416,41.2739,8.38974,790.2913,915.4643,361.5759,2458065.24765
1578,1510081001.66,4831,277,286.3163,91.4427,15.26991,32.88846,32.88846,41.2764,8.387939,790.2633,915.5362,361.2957,2458065.24771
1579,1510081006.66,4831,277,286.3471,91.44113,15.26411,32.88992,32.88992,41.27829,8.388367,790.4155,915.5449,361.485,2458065.24777
1580,1510081011.66,4831,277,286.218,91.39257,15.26038,32.89693,32.89693,41.28577,8.38884,790.7625,915.564,361.6067,2458065.24783
1581,1510081016.66,4831,277,286.2621,91.41195,15.26306,32.89388,32.89388,41.28308,8.389206,790.6358,915.4313,361.5194,2458065.24788
1582,1510081021.66,4831,277,286.271,91.42535,15.26842,32.891,32.891,41.2796,8.388603,790.4925,915.5476,361.3443,2458065.24794
1583,1510081026.66,4831,277,286.3987,91.44619,15.25829,32.89056,32.89056,41.27968,8.389122,790.537,915.5864,361.675,2458065.248
1584,1510081031.66,4831,277,286.4125,91.45454,15.26033,32.88904,32.88904,41.2789,8.389862,790.4935,915.6022,361.6085,2458065.24806
