,Julian_Date,11,Year,Month,Day,Hour,Minute,Second,Seconds_Elapsed
1878,2458065.21186,16.57,2017,11,7,17,5,4.8048,666304.8048
1881,2458065.21194,16.33,2017,11,7,17,5,11.2344,666311.2344
1882,2458065.21196,16.39,2017,11,7,17,5,13.6896,666313.6896
1883,2458065.21199,16.61,2017,11,7,17,5,16.1196,666316.1196
1884,2458065.21202,16.5,2017,11,7,17,5,18.5748,666318.5748
1885,2458065.21205,16.37,2017,11,7,17,5,21.0084,666321.0084
1886,2458065.21208,16.77,2017,11,7,17,5,23.4636,666323.4636
1887,2458065.21211,16.35,2017,11,7,17,5,25.89,666325.89
1888,2458065.21213,16.35,2017,11,7,17,5,28.3452,666328.3452
1890,2458065.21219,16.51,2017,11,7,17,5,33.2268,666333.2268
1893,2458065.21226,16.33,2017,11,7,17,5,39.5952,666339.5952
1894,2458065.21229,16.16,2017,11,7,17,5,42.0288,666342.0288
1895,2458065.21232,16.08,2017,11,7,17,5,44.4912,666344.4912
1896,2458065.21235,16.41,2017,11,7,17,5,46.9212,666346.9212
1897,2458065.21238,16.41,2017,11,7,17,5,49.38,666349.38
1898,2458065.21241,16.58,2017,11,7,17,5,51.81,666351.81
1899,2458065.21243,16.39,2017,11,7,17,5,54.2652,666354.2652
1900,2458065.21246,16.26,2017,11,7,17,5,56.6988,666356.6988
1901,2458065.21249,16.54,2017,11,7,17,5,59.1504,666359.1504
1902,2458065.21252,16.28,2017,11,7,17,6,1.5768,666361.5768
1905,2458065.21259,16.87,2017,11,7,17,6,7.9668,666367.9668
1906,2458065.21262,16.31,2017,11,7,17,6,10.422,666370.422
1907,2458065.21265,16.34,2017,11,7,17,6,12.8736,666372.8736
1908,2458065.21268,15.96,2017,11,7,17,6,15.3324,666375.3324
1909,2458065.21271,16.68,2017,11,7,17,6,17.7624,666377.7624
1910,2458065.21273,16.1,2017,11,7,17,6,20.2176,666380.2176
1911,2458065.21276,16.32,2017,11,7,17,6,22.6548,666382.6548
1912,2458065.21279,16.52,2017,11,7,17,6,25.1064,666385.1064
1913,2458065.21282,16.62,2017,11,7,17,6,27.5328,666387.5328
1914,2458065.21285,16.6,2017,11,7,17,6,30.1752,666390.1752
1917,2458065.21292,16.55,2017,11,7,17,6,36.54,666396.54
1918,2458065.21295,16.12,2017,11,7,17,6,38.97,666398.97
1919,2458065.21298,15.89,2017,11,7,17,6,41.4252,666401.4252
1920,2458065.21301,16.49,2017,11,7,17,6,43.8768,666403.8768
1921,2458065.21304,16.4,2017,11,7,17,6,46.3284,666406.3284
1922,2458065.21306,16.88,2017,11,7,17,6,48.762,666408.762
1923,2458065.21309,16.57,2017,11,7,17,6,51.2136,666411.2136
1924,2458065.21312,16.08,2017,11,7,17,6,53.64,666413.64
1925,2458065.21315,16.05,2017,11,7,17,6,56.0916,666416.0916
1926,2458065.21318,15.99,2017,11,7,17,6,58.7088,666418.7088
1929,2458065.21325,16.48,2017,11,7,17,7,5.07,666425.07
1930,2458065.21328,16.61,2017,11,7,17,7,7.5288,666427.5288
1931,2458065.21331,16.18,2017,11,7,17,7,9.95879999999,666429.9588
1933,2458065.21337,16.54,2017,11,7,17,7,14.8656,666434.8656
1934,2458065.21339,16.4,2017,11,7,17,7,17.3208,666437.3208
1935,2458065.21342,16.15,2017,11,7,17,7,19.7724,666439.7724
1936,2458065.21345,16.29,2017,11,7,17,7,22.2204,666442.2204
1937,2458065.21348,16.54,2017,11,7,17,7,24.654,666444.654
1938,2458065.21351,16.17,2017,11,7,17,7,27.102,666447.102
1941,2458065.21358,16.69,2017,11,7,17,7,33.4704,666453.4704
1942,2458065.21361,16.58,2017,11,7,17,7,35.8968,666455.8968
1943,2458065.21364,16.18,2017,11,7,17,7,38.3556,666458.3556
1944,2458065.21367,16.21,2017,11,7,17,7,40.8108,666460.8108
1945,2458065.2137,16.71,2017,11,7,17,7,43.2696,666463.2696
1946,2458065.21372,16.46,2017,11,7,17,7,45.6996,666465.6996
1947,2458065.21375,16.37,2017,11,7,17,7,48.1584,666468.1584
1948,2458065.21378,16.49,2017,11,7,17,7,50.5884,666470.5884
1949,2458065.21381,16.74,2017,11,7,17,7,53.0472,666473.0472
1950,2458065.21384,16.35,2017,11,7,17,7,55.4772,666475.4772
1953,2458065.21391,15.96,2017,11,7,17,8,1.8276,666481.8276
1954,2458065.21394,16.86,2017,11,7,17,8,4.29,666484.29
1955,2458065.21397,16.6,2017,11,7,17,8,6.72360000001,666486.7236
1956,2458065.214,16.18,2017,11,7,17,8,9.18600000001,666489.186
1957,2458065.21402,16.11,2017,11,7,17,8,11.6124,666491.6124
1958,2458065.21405,16.02,2017,11,7,17,8,14.0892,666494.0892
1959,2458065.21408,16.49,2017,11,7,17,8,16.5228,666496.5228
1960,2458065.21411,16.23,2017,11,7,17,8,18.978,666498.978
1961,2458065.21414,16.58,2017,11,7,17,8,21.408,666501.408
1962,2458065.21417,16.54,2017,11,7,17,8,23.8704,666503.8704
1965,2458065.21424,15.91,2017,11,7,17,8,30.2424,666510.2424
1966,2458065.21427,16.5,2017,11,7,17,8,32.676,666512.676
1967,2458065.2143,16.3,2017,11,7,17,8,35.1348,666515.1348
1968,2458065.21432,16.7,2017,11,7,17,8,37.5684,666517.5684
1969,2458065.21435,16.32,2017,11,7,17,8,40.0308,666520.0308
1970,2458065.21438,16.51,2017,11,7,17,8,42.4608,666522.4608
1971,2458065.21441,16.51,2017,11,7,17,8,44.916,666524.916
1972,2458065.21444,16.99,2017,11,7,17,8,47.3496,666527.3496
1973,2458065.21447,16.52,2017,11,7,17,8,49.8048,666529.8048
1974,2458065.21449,16.34,2017,11,7,17,8,52.2384,666532.2384
1977,2458065.21457,16.6,2017,11,7,17,8,58.7904,666538.7904
1978,2458065.2146,16.2,2017,11,7,17,9,1.2492,666541.2492
1979,2458065.21463,16.15,2017,11,7,17,9,3.6792,666543.6792
1980,2458065.21465,16.26,2017,11,7,17,9,6.138,666546.138
1981,2458065.21468,16.22,2017,11,7,17,9,8.56799999999,666548.568
1982,2458065.21471,16.13,2017,11,7,17,9,11.0268,666551.0268
1983,2458065.21474,16.84,2017,11,7,17,9,13.4748,666553.4748
1984,2458065.21477,16.44,2017,11,7,17,9,15.948,666555.948
1985,2458065.2148,16.61,2017,11,7,17,9,18.378,666558.378
1986,2458065.21482,16.38,2017,11,7,17,9,20.8296,666560.8296
1989,2458065.2149,15.9,2017,11,7,17,9,27.198,666567.198
1990,2458065.21493,16.1,2017,11,7,17,9,29.6244,666569.6244
1991,2458065.21495,16.18,2017,11,7,17,9,32.1048,666572.1048
1992,2458065.21498,16.3,2017,11,7,17,9,34.5384,666574.5384
1993,2458065.21501,16.66,2017,11,7,17,9,36.9936,666576.9936
1994,2458065.21504,16.12,2017,11,7,17,9,39.42,666579.42
1995,2458065.21507,16.32,2017,11,7,17,9,41.8752,666581.8752
1996,2458065.2151,16.54,2017,11,7,17,9,44.3124,666584.3124
1997,2458065.21512,16.26,2017,11,7,17,9,46.764,666586.764
1998,2458065.21515,16.2,2017,11,7,17,9,49.194,666589.194
2001,2458065.21523,16.33,2017,11,7,17,9,55.566,666595.566
2002,2458065.21525,16.25,2017,11,7,17,9,58.0284,666598.0284
2003,2458065.21528,16.19,2017,11,7,17,10,0.458399999998,666600.4584
2004,2458065.21531,16.57,2017,11,7,17,10,2.91719999999,666602.9172
2005,2458065.21534,16.41,2017,11,7,17,10,5.3472,666605.3472
2006,2458065.21537,16.3,2017,11,7,17,10,7.80600000001,666607.806
2007,2458065.2154,16.54,2017,11,7,17,10,10.2576,666610.2576
2008,2458065.21542,16.41,2017,11,7,17,10,12.7164,666612.7164
2009,2458065.21545,16.32,2017,11,7,17,10,15.1428,666615.1428
2010,2458065.21548,16.71,2017,11,7,17,10,17.6196,666617.6196
2013,2458065.21556,15.97,2017,11,7,17,10,23.988,666623.988
2014,2458065.21558,16.66,2017,11,7,17,10,26.436,666626.436
2015,2458065.21561,16.44,2017,11,7,17,10,28.8948,666628.8948
2016,2458065.21564,16.08,2017,11,7,17,10,31.3284,666631.3284
2017,2458065.21567,16.37,2017,11,7,17,10,33.7908,666633.7908
2018,2458065.2157,16.57,2017,11,7,17,10,36.2172,666636.2172
2019,2458065.21573,16.39,2017,11,7,17,10,38.676,666638.676
2020,2458065.21575,16.39,2017,11,7,17,10,41.1024,666641.1024
2021,2458065.21578,16.19,2017,11,7,17,10,43.5576,666643.5576
2022,2458065.21581,16.68,2017,11,7,17,10,46.0056,666646.0056
2025,2458065.21588,16.78,2017,11,7,17,10,52.3668,666652.3668
2026,2458065.21591,15.93,2017,11,7,17,10,54.8292,666654.8292
2027,2458065.21594,16.82,2017,11,7,17,10,57.2556,666657.2556
2028,2458065.21597,16.13,2017,11,7,17,10,59.7144,666659.7144
2029,2458065.216,16.32,2017,11,7,17,11,2.16600000001,666662.166
2030,2458065.21603,16.27,2017,11,7,17,11,4.62840000001,666664.6284
2031,2458065.21605,16.01,2017,11,7,17,11,7.05479999999,666667.0548
2032,2458065.21608,16.36,2017,11,7,17,11,9.5136,666669.5136
2033,2458065.21611,16.29,2017,11,7,17,11,11.9472,666671.9472
2034,2458065.21614,16.54,2017,11,7,17,11,14.406,666674.406
2037,2458065.21621,16.5,2017,11,7,17,11,20.8248,666680.8248
2038,2458065.21624,16.35,2017,11,7,17,11,23.2692,666683.2692
2039,2458065.21627,16.23,2017,11,7,17,11,25.7316,666685.7316
2040,2458065.2163,16.32,2017,11,7,17,11,28.1616,666688.1616
2041,2458065.21633,16.68,2017,11,7,17,11,30.624,666690.624
2042,2458065.21635,16.39,2017,11,7,17,11,33.0504,666693.0504
2043,2458065.21638,16.5,2017,11,7,17,11,35.5128,666695.5128
2044,2458065.21641,16.53,2017,11,7,17,11,37.9644,666697.9644
2045,2458065.21644,16.11,2017,11,7,17,11,40.4196,666700.4196
2046,2458065.21647,16.46,2017,11,7,17,11,42.8496,666702.8496
2049,2458065.21654,16.33,2017,11,7,17,11,49.2108,666709.2108
2050,2458065.21657,16.37,2017,11,7,17,11,51.6804,666711.6804
2051,2458065.2166,16.22,2017,11,7,17,11,54.1464,666714.1464
2052,2458065.21663,16.49,2017,11,7,17,11,56.6088,666716.6088
2053,2458065.21666,16.34,2017,11,7,17,11,59.0352,666719.0352
2054,2458065.21668,16.82,2017,11,7,17,12,1.494,666721.494
2055,2458065.21671,16.18,2017,11,7,17,12,3.924,666723.924
2056,2458065.21674,16.48,2017,11,7,17,12,6.39,666726.39
2057,2458065.21677,16.83,2017,11,7,17,12,8.8236,666728.8236
2058,2458065.2168,15.92,2017,11,7,17,12,11.286,666731.286
2061,2458065.21687,16.42,2017,11,7,17,12,17.6472,666737.6472
2062,2458065.2169,16.09,2017,11,7,17,12,20.088,666740.088
2063,2458065.21693,16.71,2017,11,7,17,12,22.5144,666742.5144
2064,2458065.21696,17.05,2017,11,7,17,12,24.9552,666744.9552
2065,2458065.21698,16.36,2017,11,7,17,12,27.4176,666747.4176
2066,2458065.21701,16.73,2017,11,7,17,12,29.8512,666749.8512
2067,2458065.21704,16.3,2017,11,7,17,12,32.3136,666752.3136
2068,2458065.21707,16.44,2017,11,7,17,12,34.7472,666754.7472
2069,2458065.2171,16.58,2017,11,7,17,12,37.2096,666757.2096
2070,2458065.21713,15.91,2017,11,7,17,12,39.6396,666759.6396
2073,2458065.2172,16.17,2017,11,7,17,12,46.0116,666766.0116
2074,2458065.21723,16.38,2017,11,7,17,12,48.4416,666768.4416
2075,2458065.21726,16.27,2017,11,7,17,12,50.886,666770.886
2076,2458065.21728,16.34,2017,11,7,17,12,53.3088,666773.3088
2077,2458065.21731,16.47,2017,11,7,17,12,55.7604,666775.7604
2078,2458065.21734,16.91,2017,11,7,17,12,58.2228,666778.2228
2079,2458065.21737,16.3,2017,11,7,17,13,0.656399999999,666780.6564
2080,2458065.2174,16.91,2017,11,7,17,13,3.1296,666783.1296
2081,2458065.21743,16.57,2017,11,7,17,13,5.5596,666785.5596
2082,2458065.21745,16.13,2017,11,7,17,13,8.0184,666788.0184
2085,2458065.21753,16.56,2017,11,7,17,13,14.3688,666794.3688
2086,2458065.21756,16.6,2017,11,7,17,13,16.8384,666796.8384
2087,2458065.21758,16.67,2017,11,7,17,13,19.2612,666799.2612
2088,2458065.21761,16.84,2017,11,7,17,13,21.7128,666801.7128
2089,2458065.21764,16.63,2017,11,7,17,13,24.1788,666804.1788
2090,2458065.21767,16.61,2017,11,7,17,13,26.6088,666806.6088
2091,2458065.2177,16.66,2017,11,7,17,13,29.0712,666809.0712
2092,2458065.21773,16.7,2017,11,7,17,13,31.5048,666811.5048
2093,2458065.21775,16.23,2017,11,7,17,13,33.9672,666813.9672
2094,2458065.21778,16.37,2017,11,7,17,13,36.5016,666816.5016
2097,2458065.21786,16.65,2017,11,7,17,13,42.9852,666822.9852
2098,2458065.21789,16.52,2017,11,7,17,13,45.408,666825.408
2099,2458065.21791,16.75,2017,11,7,17,13,47.8524,666827.8524
2100,2458065.21795,16.71,2017,11,7,17,13,50.466,666830.466
2101,2458065.21797,16.51,2017,11,7,17,13,52.9104,666832.9104
2102,2458065.218,16.22,2017,11,7,17,13,55.3764,666835.3764
2103,2458065.21803,16.74,2017,11,7,17,13,57.8064,666837.8064
2104,2458065.21806,16.71,2017,11,7,17,14,0.286799999996,666840.2868
2105,2458065.21809,16.45,2017,11,7,17,14,2.7132,666842.7132
2106,2458065.21812,16.24,2017,11,7,17,14,5.17559999999,666845.1756
2109,2458065.21819,16.7,2017,11,7,17,14,11.5188,666851.5188
2110,2458065.21822,16.75,2017,11,7,17,14,13.9668,666853.9668
2111,2458065.21825,16.49,2017,11,7,17,14,16.4148,666856.4148
2112,2458065.21827,16.69,2017,11,7,17,14,18.8808,666858.8808
2113,2458065.2183,16.25,2017,11,7,17,14,21.3,666861.3
2114,2458065.21833,16.85,2017,11,7,17,14,23.7444,666863.7444
2115,2458065.21836,17.0,2017,11,7,17,14,26.2104,666866.2104
2116,2458065.21839,16.79,2017,11,7,17,14,28.6404,666868.6404
2117,2458065.21842,16.43,2017,11,7,17,14,31.1028,666871.1028
2118,2458065.21844,16.51,2017,11,7,17,14,33.54,666873.54
2121,2458065.21852,16.73,2017,11,7,17,14,39.93,666879.93
2122,2458065.21855,16.92,2017,11,7,17,14,42.3564,666882.3564
2123,2458065.21857,16.61,2017,11,7,17,14,44.8044,666884.8044
2124,2458065.2186,16.82,2017,11,7,17,14,47.2308,666887.2308
2125,2458065.21863,16.75,2017,11,7,17,14,49.6788,666889.6788
2126,2458065.21866,16.67,2017,11,7,17,14,52.1448,666892.1448
2128,2458065.21872,16.62,2017,11,7,17,14,57.0444,666897.0444
2129,2458065.21874,16.71,2017,11,7,17,14,59.4744,666899.4744
2133,2458065.21885,16.78,2017,11,7,17,15,8.4852,666908.4852
2134,2458065.21888,16.41,2017,11,7,17,15,10.9368,666910.9368
2135,2458065.2189,16.66,2017,11,7,17,15,13.3668,666913.3668
2136,2458065.21893,16.84,2017,11,7,17,15,15.8148,666915.8148
2137,2458065.21896,16.64,2017,11,7,17,15,18.2844,666918.2844
2138,2458065.21899,16.85,2017,11,7,17,15,20.7504,666920.7504
2139,2458065.21902,16.7,2017,11,7,17,15,23.2128,666923.2128
2140,2458065.21905,16.61,2017,11,7,17,15,25.6464,666925.6464
2141,2458065.21908,16.78,2017,11,7,17,15,28.1124,666928.1124
2142,2458065.2191,17.06,2017,11,7,17,15,30.5388,666930.5388
2145,2458065.21918,16.55,2017,11,7,17,15,36.9216,666936.9216
2146,2458065.21921,17.04,2017,11,7,17,15,39.3444,666939.3444
2147,2458065.21923,16.38,2017,11,7,17,15,41.7996,666941.7996
2148,2458065.21926,16.55,2017,11,7,17,15,44.226,666944.226
2149,2458065.21929,16.87,2017,11,7,17,15,46.6704,666946.6704
2150,2458065.21932,16.83,2017,11,7,17,15,49.14,666949.14
2151,2458065.21935,16.89,2017,11,7,17,15,51.5736,666951.5736
2152,2458065.21938,17.01,2017,11,7,17,15,54.0396,666954.0396
2153,2458065.2194,16.51,2017,11,7,17,15,56.4696,666956.4696
2154,2458065.21943,16.95,2017,11,7,17,15,58.932,666958.932
2157,2458065.21951,16.86,2017,11,7,17,16,5.2752,666965.2752
2158,2458065.21953,16.9,2017,11,7,17,16,7.72680000001,666967.7268
2160,2458065.21959,16.68,2017,11,7,17,16,12.6984,666972.6984
2161,2458065.21962,16.71,2017,11,7,17,16,15.2544,666975.2544
2162,2458065.21965,16.71,2017,11,7,17,16,17.6916,666977.6916
2163,2458065.21968,16.56,2017,11,7,17,16,20.1756,666980.1756
2164,2458065.21971,16.98,2017,11,7,17,16,22.6236,666982.6236
2165,2458065.21973,17.05,2017,11,7,17,16,25.0824,666985.0824
2166,2458065.21976,16.51,2017,11,7,17,16,27.5124,666987.5124
2170,2458065.21986,16.7,2017,11,7,17,16,36.3108,666996.3108
2171,2458065.21989,16.67,2017,11,7,17,16,38.7588,666998.7588
2173,2458065.21995,17.0,2017,11,7,17,16,43.644,667003.644
2174,2458065.21998,16.56,2017,11,7,17,16,46.1064,667006.1064
2175,2458065.22001,16.99,2017,11,7,17,16,48.5364,667008.5364
2176,2458065.22003,16.85,2017,11,7,17,16,50.9988,667010.9988
2177,2458065.22006,16.06,2017,11,7,17,16,53.4252,667013.4252
2178,2458065.22009,17.01,2017,11,7,17,16,55.8876,667015.8876
2181,2458065.22016,16.69,2017,11,7,17,17,2.2344,667022.2344
2182,2458065.22019,16.53,2017,11,7,17,17,4.7256,667024.7256
2183,2458065.22022,17.06,2017,11,7,17,17,7.21319999999,667027.2132
2184,2458065.22025,16.59,2017,11,7,17,17,9.7224,667029.7224
2185,2458065.22028,16.57,2017,11,7,17,17,12.2388,667032.2388
2186,2458065.22031,16.86,2017,11,7,17,17,14.6832,667034.6832
2187,2458065.22034,17.04,2017,11,7,17,17,17.1492,667037.1492
2188,2458065.22037,16.84,2017,11,7,17,17,19.5828,667039.5828
2189,2458065.22039,16.88,2017,11,7,17,17,22.0668,667042.0668
2190,2458065.22042,16.6,2017,11,7,17,17,24.4932,667044.4932
2193,2458065.2205,16.66,2017,11,7,17,17,30.8724,667050.8724
2194,2458065.22052,16.71,2017,11,7,17,17,33.3024,667053.3024
2195,2458065.22055,16.74,2017,11,7,17,17,35.7504,667055.7504
2197,2458065.22061,16.43,2017,11,7,17,17,40.6248,667060.6248
2198,2458065.22064,16.74,2017,11,7,17,17,43.0908,667063.0908
2199,2458065.22067,16.36,2017,11,7,17,17,45.5316,667065.5316
2200,2458065.22069,16.62,2017,11,7,17,17,47.994,667067.994
2201,2458065.22072,16.96,2017,11,7,17,17,50.424,667070.424
2202,2458065.22075,16.79,2017,11,7,17,17,52.8864,667072.8864
2205,2458065.22082,16.65,2017,11,7,17,17,59.2404,667079.2404
2206,2458065.22085,16.87,2017,11,7,17,18,1.692,667081.692
2207,2458065.22088,16.73,2017,11,7,17,18,4.1184,667084.1184
2208,2458065.22091,16.22,2017,11,7,17,18,6.57,667086.57
2209,2458065.22094,16.58,2017,11,7,17,18,8.99639999999,667088.9964
2210,2458065.22097,16.4,2017,11,7,17,18,11.4408,667091.4408
2211,2458065.22099,16.64,2017,11,7,17,18,13.9068,667093.9068
2212,2458065.22102,16.56,2017,11,7,17,18,16.3404,667096.3404
2213,2458065.22105,16.6,2017,11,7,17,18,18.9036,667098.9036
2214,2458065.22108,16.32,2017,11,7,17,18,21.4452,667101.4452
2217,2458065.22116,16.24,2017,11,7,17,18,27.8424,667107.8424
2218,2458065.22118,16.63,2017,11,7,17,18,30.2688,667110.2688
2219,2458065.22121,17.05,2017,11,7,17,18,32.7204,667112.7204
2220,2458065.22124,16.6,2017,11,7,17,18,35.1432,667115.1432
2221,2458065.22127,16.65,2017,11,7,17,18,37.5876,667117.5876
2222,2458065.2213,16.58,2017,11,7,17,18,40.0356,667120.0356
2223,2458065.22133,16.59,2017,11,7,17,18,42.4836,667122.4836
2224,2458065.22135,16.16,2017,11,7,17,18,44.946,667124.946
2225,2458065.22138,16.44,2017,11,7,17,18,47.376,667127.376
2226,2458065.22141,16.87,2017,11,7,17,18,49.8384,667129.8384
2229,2458065.22148,16.46,2017,11,7,17,18,56.1888,667136.1888
2230,2458065.22151,16.84,2017,11,7,17,18,58.662,667138.662
2231,2458065.22154,16.39,2017,11,7,17,19,1.0884,667141.0884
2232,2458065.22157,16.54,2017,11,7,17,19,3.53280000001,667143.5328
2233,2458065.2216,16.56,2017,11,7,17,19,5.9664,667145.9664
2234,2458065.22163,16.67,2017,11,7,17,19,8.4144,667148.4144
2235,2458065.22165,16.52,2017,11,7,17,19,10.8408,667150.8408
2237,2458065.22171,16.39,2017,11,7,17,19,15.7584,667155.7584
2238,2458065.22174,16.64,2017,11,7,17,19,18.2028,667158.2028
2241,2458065.22181,16.24,2017,11,7,17,19,24.6252,667164.6252
2242,2458065.22184,16.62,2017,11,7,17,19,27.0552,667167.0552
2243,2458065.22187,16.42,2017,11,7,17,19,29.5068,667169.5068
2244,2458065.2219,16.76,2017,11,7,17,19,31.9404,667171.9404
2245,2458065.22193,16.45,2017,11,7,17,19,34.392,667174.392
2246,2458065.22195,16.42,2017,11,7,17,19,36.822,667176.822
2247,2458065.22198,15.89,2017,11,7,17,19,39.27,667179.27
2248,2458065.22201,16.74,2017,11,7,17,19,41.7,667181.7
2249,2458065.22204,16.35,2017,11,7,17,19,44.148,667184.148
2250,2458065.22207,16.42,2017,11,7,17,19,46.668,667186.668
2253,2458065.22214,16.34,2017,11,7,17,19,53.1336,667193.1336
2254,2458065.22217,16.11,2017,11,7,17,19,55.5852,667195.5852
2255,2458065.2222,16.57,2017,11,7,17,19,58.0404,667198.0404
2256,2458065.22223,16.45,2017,11,7,17,20,0.495599999998,667200.4956
2257,2458065.22226,16.37,2017,11,7,17,20,2.91840000001,667202.9184
2258,2458065.22228,16.33,2017,11,7,17,20,5.36639999999,667205.3664
2259,2458065.22231,16.07,2017,11,7,17,20,7.7928,667207.7928
2260,2458065.22234,16.58,2017,11,7,17,20,10.2408,667210.2408
2261,2458065.22237,16.29,2017,11,7,17,20,12.6636,667212.6636
2262,2458065.2224,16.17,2017,11,7,17,20,15.1296,667215.1296
2265,2458065.22247,16.29,2017,11,7,17,20,21.552,667221.552
2266,2458065.2225,16.45,2017,11,7,17,20,23.982,667223.982
2267,2458065.22253,16.49,2017,11,7,17,20,26.43,667226.43
2268,2458065.22256,16.65,2017,11,7,17,20,28.8564,667228.8564
2269,2458065.22258,16.29,2017,11,7,17,20,31.308,667231.308
2270,2458065.22261,16.64,2017,11,7,17,20,33.7452,667233.7452
2271,2458065.22264,15.99,2017,11,7,17,20,36.1932,667236.1932
2272,2458065.22267,16.27,2017,11,7,17,20,38.6232,667238.6232
2273,2458065.2227,16.21,2017,11,7,17,20,41.0784,667241.0784
2274,2458065.22273,16.72,2017,11,7,17,20,43.5084,667243.5084
2277,2458065.2228,16.83,2017,11,7,17,20,49.884,667249.884
2278,2458065.22283,16.28,2017,11,7,17,20,52.3392,667252.3392
2279,2458065.22286,16.39,2017,11,7,17,20,54.7692,667254.7692
2280,2458065.22288,16.48,2017,11,7,17,20,57.2244,667257.2244
2281,2458065.22291,16.63,2017,11,7,17,20,59.658,667259.658
2282,2458065.22294,16.36,2017,11,7,17,21,2.1132,667262.1132
2283,2458065.22297,16.16,2017,11,7,17,21,4.54319999999,667264.5432
2284,2458065.223,16.43,2017,11,7,17,21,6.9912,667266.9912
2285,2458065.22303,16.56,2017,11,7,17,21,9.42120000001,667269.4212
2286,2458065.22306,16.32,2017,11,7,17,21,11.97,667271.97
2289,2458065.22313,16.43,2017,11,7,17,21,18.4788,667278.4788
2290,2458065.22316,16.37,2017,11,7,17,21,21.096,667281.096
2291,2458065.22319,16.55,2017,11,7,17,21,23.5512,667283.5512
2292,2458065.22322,16.57,2017,11,7,17,21,25.9812,667285.9812
2293,2458065.22325,16.42,2017,11,7,17,21,28.4328,667288.4328
2294,2458065.22327,16.06,2017,11,7,17,21,30.8844,667290.8844
2295,2458065.2233,16.11,2017,11,7,17,21,33.3324,667293.3324
2296,2458065.22333,16.29,2017,11,7,17,21,35.766,667295.766
2297,2458065.22336,16.62,2017,11,7,17,21,38.214,667298.214
2298,2458065.22339,16.39,2017,11,7,17,21,40.6404,667300.6404
2301,2458065.22346,16.46,2017,11,7,17,21,47.0196,667307.0196
2302,2458065.22349,16.61,2017,11,7,17,21,49.4964,667309.4964
2303,2458065.22352,16.73,2017,11,7,17,21,51.9264,667311.9264
2304,2458065.22355,16.7,2017,11,7,17,21,54.3816,667314.3816
2305,2458065.22357,15.98,2017,11,7,17,21,56.8116,667316.8116
2306,2458065.2236,16.04,2017,11,7,17,21,59.2704,667319.2704
2307,2458065.22363,16.54,2017,11,7,17,22,1.70040000001,667321.7004
2308,2458065.22366,16.77,2017,11,7,17,22,4.15200000001,667324.152
2309,2458065.22369,16.71,2017,11,7,17,22,6.57840000001,667326.5784
2310,2458065.22372,16.56,2017,11,7,17,22,9.04440000001,667329.0444
2313,2458065.22379,16.37,2017,11,7,17,22,15.4092,667335.4092
2314,2458065.22382,16.46,2017,11,7,17,22,17.8356,667337.8356
2315,2458065.22385,16.58,2017,11,7,17,22,20.316,667340.316
2316,2458065.22387,16.02,2017,11,7,17,22,22.7388,667342.7388
2317,2458065.2239,16.24,2017,11,7,17,22,25.194,667345.194
2318,2458065.22393,16.11,2017,11,7,17,22,27.642,667347.642
2319,2458065.22396,16.77,2017,11,7,17,22,30.0936,667350.0936
2320,2458065.22399,16.08,2017,11,7,17,22,32.5236,667352.5236
2321,2458065.22402,16.67,2017,11,7,17,22,34.9752,667354.9752
2322,2458065.22404,16.73,2017,11,7,17,22,37.4016,667357.4016
2325,2458065.22412,16.09,2017,11,7,17,22,43.788,667363.788
2326,2458065.22415,16.0,2017,11,7,17,22,46.2504,667366.2504
2327,2458065.22417,16.64,2017,11,7,17,22,48.684,667368.684
2328,2458065.2242,16.8,2017,11,7,17,22,51.1428,667371.1428
2329,2458065.22423,16.27,2017,11,7,17,22,53.5764,667373.5764
2330,2458065.22426,16.26,2017,11,7,17,22,56.0352,667376.0352
2332,2458065.22432,16.87,2017,11,7,17,23,0.920400000002,667380.9204
2333,2458065.22434,16.09,2017,11,7,17,23,3.354,667383.354
2334,2458065.22437,16.23,2017,11,7,17,23,5.80200000001,667385.802
2337,2458065.22445,16.4,2017,11,7,17,23,12.1776,667392.1776
2338,2458065.22447,16.24,2017,11,7,17,23,14.6076,667394.6076
2339,2458065.2245,16.08,2017,11,7,17,23,17.0772,667397.0772
2340,2458065.22453,16.33,2017,11,7,17,23,19.5072,667399.5072
2341,2458065.22456,16.4,2017,11,7,17,23,21.9876,667401.9876
2342,2458065.22459,16.11,2017,11,7,17,23,24.4176,667404.4176
2343,2458065.22462,16.37,2017,11,7,17,23,26.88,667406.88
2344,2458065.22464,16.06,2017,11,7,17,23,29.31,667409.31
2345,2458065.22467,16.69,2017,11,7,17,23,31.7616,667411.7616
2346,2458065.2247,16.39,2017,11,7,17,23,34.1952,667414.1952
2349,2458065.22477,16.44,2017,11,7,17,23,40.5564,667420.5564
2350,2458065.2248,16.52,2017,11,7,17,23,43.0224,667423.0224
2351,2458065.22483,16.56,2017,11,7,17,23,45.4524,667425.4524
2352,2458065.22486,16.17,2017,11,7,17,23,47.9112,667427.9112
2353,2458065.22489,15.91,2017,11,7,17,23,50.3376,667430.3376
2354,2458065.22492,16.64,2017,11,7,17,23,52.8,667432.8
2355,2458065.22494,16.3,2017,11,7,17,23,55.2336,667435.2336
2356,2458065.22497,16.51,2017,11,7,17,23,57.6924,667437.6924
2357,2458065.225,16.07,2017,11,7,17,24,0.136800000008,667440.1368
